1487,1487,106.1529,60.7436,0.3248,-999
1487.1,1487.1,105.7165,63.042,0.3221,-999
1487.2,1487.2,105.3287,63.655,0.3191,-999
1487.3,1487.3,105.5092,64.1146,0.32,-999
1487.4,1487.4,105.9782,64.3992,0.3254,-999
1487.5,1487.5,107.2953,63.5236,0.3314,-999
1487.6,1487.6,108.6872,60.5904,0.3323,-999
1487.7,1487.7,109.9705,59.2989,0.3292,-999
1487.8,1487.8,111.1901,58.5328,0.3242,-999
1487.9,1487.9,112.5597,57.8104,0.3212,-999
1488,1488,113.5688,58.2044,0.3236,-999
1488.1,1488.1,114.123,59.474,0.3284,-999
1488.2,1488.2,114.5664,61.5536,0.3327,-999
1488.3,1488.3,114.8176,61.5098,0.3349,-999
1488.4,1488.4,115.1878,61.9695,0.3331,-999
1488.5,1488.5,115.5659,63.3266,0.3294,-999
1488.6,1488.6,115.8723,64.8151,0.3268,-999
1488.7,1488.7,116.0807,66.9603,0.3282,-999
1488.8,1488.8,116.0955,69.7622,0.3321,-999
1488.9,1488.9,115.9289,69.193,0.3339,-999
1489,1489,115.5916,67.5951,0.3337,-999
1489.1,1489.1,115.0635,65.822,0.3338,-999
1489.2,1489.2,114.7596,63.5455,0.3371,-999
1489.3,1489.3,114.6406,64.8589,0.341,-999
1489.4,1489.4,114.5133,66.1942,0.3431,-999
1489.5,1489.5,114.6962,68.1423,0.3432,-999
1489.6,1489.6,114.8196,67.0916,0.3397,-999
1489.7,1489.7,115.0173,65.8001,0.3329,-999
1489.8,1489.8,115.4827,64.1146,0.3251,-999
1489.9,1489.9,115.8048,62.7794,0.3226,-999
1490,1490,115.9728,61.1595,0.3237,-999
1490.1,1490.1,116.2637,58.9049,0.3232,-999
1490.2,1490.2,116.4331,60.284,0.319,-999
1490.3,1490.3,116.4264,61.5317,0.3147,-999
1490.4,1490.4,116.3798,65.1434,0.313,-999
1490.5,1490.5,116.2433,65.8877,0.3129,-999
1490.6,1490.6,115.9181,65.8439,0.3125,-999
1490.7,1490.7,115.7383,64.3554,0.3125,-999
1490.8,1490.8,116.0425,61.6192,0.3122,-999
1490.9,1490.9,116.6623,63.0639,0.3119,-999
1491,1491,117.4771,66.3474,0.3109,-999
1491.1,1491.1,119.7776,78.1021,0.3108,-999
1491.2,1491.2,121.8628,84.2312,0.3136,-999
1491.3,1491.3,123.0745,89.4409,0.3174,-999
